age,km,hp_kw,gears,weight_kg,displacement_cc,previous_owners,inspection_new,body_type_Compact,body_type_Coupe,body_type_Sedans,body_type_Station wagon,body_type_Transporter,body_type_Van,upholstery_type_Cloth,upholstery_type_Part/Full Leather,gearing_type_Automatic,gearing_type_Manual,gearing_type_Semi-automatic,fuel_Benzine,fuel_Diesel,fuel_Electric,fuel_LPG/CNG,make_Audi,make_Opel,make_Renault,model_A1,model_A3,model_Astra,model_Clio,model_Corsa,model_Espace,model_Insignia
1.0,5744.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,30990.0,66.0,6.0,1199.0,1398.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,9900.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,10.0,66.0,6.0,1248.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,23900.0,66.0,6.0,1199.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,5790.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,10.0,66.0,6.0,1248.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,35.0,66.0,6.0,1163.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,10.0,66.0,6.0,1248.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,1.0,66.0,6.0,1156.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,10.0,66.0,6.0,1248.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,10.0,66.0,6.0,1248.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,11540.0,66.0,5.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,10.0,66.0,6.0,1248.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,5213.0,66.0,6.0,1163.0,1398.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,39065.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,25880.0,66.0,5.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,10.0,66.0,6.0,1248.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,28876.0,66.0,6.0,1041.0,1398.0,2.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1025.0,66.0,5.0,1141.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,8520.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,35461.0,66.0,6.0,1163.0,1398.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,47451.0,66.0,5.0,1063.0,1398.0,2.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,6500.0,66.0,6.0,1199.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,7434.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,5751.0,66.0,6.0,1199.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,10.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,13200.0,66.0,6.0,1199.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,10501.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,15826.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,8862.0,66.0,6.0,1203.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,5097.0,66.0,6.0,1199.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,4345.0,66.0,6.0,1203.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,10.0,66.0,6.0,1199.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,15300.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,20130.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,9196.0,66.0,6.0,1163.0,1398.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,4193.0,66.0,6.0,1239.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,10.0,66.0,6.0,1248.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,20000.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,11364.0,66.0,6.0,1141.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,13011.0,66.0,5.0,1163.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,1743.0,66.0,5.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,22333.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,4201.0,66.0,6.0,1199.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,5.0,66.0,6.0,1120.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,5350.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,5.0,66.0,6.0,1120.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,5.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,3700.0,66.0,6.0,1199.0,1398.0,2.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,5300.0,66.0,5.0,1163.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,10800.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,5.0,66.0,6.0,1120.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,8000.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,11000.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,4900.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,16600.0,66.0,5.0,1163.0,1398.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,10000.0,66.0,5.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,22286.0,66.0,6.0,1199.0,1398.0,1.0,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,7070.0,66.0,5.0,1203.0,1400.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,15900.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,4430.0,66.0,6.0,1199.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,21100.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,1.0,66.0,6.0,1156.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,17919.0,66.0,5.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,28990.0,66.0,5.0,1163.0,1398.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,6960.0,66.0,5.0,1141.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,4067.0,66.0,6.0,1199.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,14200.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,21100.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,18700.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,18700.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,4306.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,6656.0,66.0,6.0,1163.0,1398.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,11500.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,8953.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,5615.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,5300.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,8500.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,4833.0,66.0,6.0,1163.0,1397.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,10500.0,66.0,6.0,1199.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,2015.0,66.0,5.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,9503.0,66.0,5.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,76403.0,66.0,5.0,1063.0,1398.0,2.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,13900.0,66.0,6.0,1199.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,31300.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,3600.0,66.0,6.0,1163.0,1398.0,2.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,28915.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,20420.0,66.0,5.0,1163.0,1398.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,7100.0,66.0,6.0,1163.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,14080.0,66.0,5.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,5689.0,66.0,6.0,1163.0,1398.0,1.0,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,22191.0,66.0,6.0,1199.0,1398.0,2.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,26525.0,66.0,5.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,19600.0,66.0,5.0,1163.0,1398.0,1.0,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,460.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,25600.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,30000.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,40867.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,5700.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,3509.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,10700.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,6000.0,66.0,6.0,1163.0,1400.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,20543.0,66.0,5.0,1163.0,1400.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,14246.0,66.0,6.0,1163.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,18745.0,66.0,5.0,1163.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,7999.0,66.0,6.0,1199.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,23622.0,66.0,5.0,1163.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,16480.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,3927.0,66.0,5.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,13096.0,66.0,5.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,22800.0,66.0,5.0,1163.0,1399.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,35182.0,66.0,5.0,1063.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,20135.0,66.0,5.0,1163.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,19164.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,3200.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,18500.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,20587.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,24990.0,66.0,5.0,1163.0,1400.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,36274.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,10.0,66.0,6.0,1248.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,10.0,66.0,6.0,1248.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,16550.0,66.0,6.0,1199.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,19866.0,66.0,6.0,1041.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,26300.0,66.0,6.0,1163.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,1800.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,47551.0,66.0,5.0,1063.0,1398.0,1.0,0,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,19500.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,6730.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,15091.0,66.0,6.0,1163.0,1397.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,12975.0,66.0,6.0,1163.0,1398.0,2.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,15063.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,6600.0,66.0,6.0,1141.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,32355.0,66.0,6.0,1163.0,1398.0,1.0,0,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,21050.0,44.0,5.0,1163.0,1364.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,7600.0,66.0,6.0,1163.0,1398.0,2.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,18875.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,28554.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,17775.0,66.0,5.0,1199.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
1.0,12075.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,62150.0,66.0,6.0,1163.0,1398.0,1.0,1,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,22693.0,66.0,6.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,38522.0,66.0,5.0,1063.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,11526.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,1600.0,66.0,5.0,1141.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,2400.0,66.0,6.0,1141.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,41300.0,66.0,5.0,1063.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,3900.0,66.0,6.0,1141.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,22213.0,66.0,5.0,1163.0,1398.0,1.0,1,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,25294.0,66.0,5.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,20300.0,66.0,6.0,1199.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,18600.0,66.0,6.0,1163.0,1400.0,1.0,0,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,1.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,20936.0,66.0,6.0,1199.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,26469.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,16400.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,17186.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,10486.0,66.0,5.0,1163.0,1398.0,1.0,1,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,1647.3626086956522,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,1647.3626086956522,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,14471.0,66.0,6.0,1163.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,52000.0,66.0,6.0,1199.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3.0,38000.0,66.0,6.0,1099.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,4900.0,66.0,6.0,1163.0,1398.0,1.0,0,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
2.0,18273.0,66.0,6.0,1163.0,1398.0,1.0,0,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
